unique_id_match,Column,unique_id_query,visit_id,wikipedia_link_nl,google_book_query,nom_complet,toponymName,fclName,commune,province,region,country,query_normalised,queries_ngrams,MATCH,equality_match_extract_geonames,types_Anne,equality_anne_ettore,nom_complet?,nom_complet_ailleurs?,types_Ettore,queries,extract_lieux_be,extract_persons,extract_family
69494-2803505-cinema prins albert,938,69494-2803505,2803505,,,,,POI,,,,Belgium,cinema prins albert,3.0,cinema prins albert,,loc,True,False,false,loc,cinema prins albert,,Albert Prins,Cinema Prins Albert
69521-2804344-carl grün,939,69521-2804344,2804344,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""carl grun verviers""~5","https://www.googleapis.com/books/v1/volumes?q=""carl+gr%C3%BCn+verviers""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,carl grün verviers,3.0,carl grün,,per,True,True,,per,carl grün verviers,verviers,Carl Grun,
69521-2804344-verviers,940,69521-2804344,2804344,,,,,Commune,,,,Belgium,carl grün verviers,3.0,verviers,True,loc,True,,,loc,carl grün verviers,verviers,Carl Grun,
69565-2804983-drogenbosch,941,69565-2804983,2804983,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""drogenbosch""~5","https://www.googleapis.com/books/v1/volumes?q=""drogenbosch""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Drogenbos,Commune,Drogenbos,Flemish Brabant Province,Flanders,Belgium,drogenbosch,1.0,drogenbosch,True,loc,True,,,loc,drogenbosch,drogenbosch,,
69685-2808781-tilff,942,69685-2808781,2808781,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""commune de tilff""~5","https://www.googleapis.com/books/v1/volumes?q=""commune+de+tilff""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Tilff,Section,Esneux,Liège Province,Wallonia,Belgium,commune de tilff,3.0,tilff,True,loc,True,,,loc,commune de tilff,tilff,,Commune De
69747-2810584-borinage,943,69747-2810584,2810584,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""borinage""~5","https://www.googleapis.com/books/v1/volumes?q=""borinage""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Borinage,Sous-région,,Hainaut Province,Wallonia,Belgium,borinage,1.0,borinage,,loc,True,,,loc,borinage,,,
69768-2811593-peersegaele,944,69768-2811593,2811593,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""peersegaele""~5","https://www.googleapis.com/books/v1/volumes?q=""peersegaele""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,peersegaele,1.0,peersegaele,,per,True,False,,per,peersegaele,,,Peersegaele
69916-2817051-lerm,945,69916-2817051,2817051,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""lerm""~5","https://www.googleapis.com/books/v1/volumes?q=""lerm""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,lerm,1.0,lerm,,per_loc,True,False,,per_loc,lerm,,,Lerm
,946,70091-2821796,2821796,,,,,,,,,,colonial montagne,2.0,,,,,,,,colonial montagne,,,Montagne
70254-2828145-butler,947,70254-2828145,2828145,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""butler""~5","https://www.googleapis.com/books/v1/volumes?q=""butler""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,butler,1.0,butler,,per_ambig,True,False,,per_ambig,butler,,,Butler
70349-2832891-brondesbury,948,70349-2832891,2832891,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""brondesbury""~5","https://www.googleapis.com/books/v1/volumes?q=""brondesbury""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,,,,,,United Kingdom,brondesbury,1.0,brondesbury,,loc,True,,,loc,brondesbury,,,
70380-2833796-steurs alphonse,949,70380-2833796,2833796,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""alphonse steurs""~5","https://www.googleapis.com/books/v1/volumes?q=""steurs+alphonse""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,steurs alphonse,2.0,steurs alphonse,,per,True,True,,per,steurs alphonse,,Alphonse Steurs,Steurs Alphonse
,950,70423-2834155,2834155,,,,,,,,,,zagerijvan den akker,3.0,,,,,,,,zagerijvan den akker,,,Den Akker
70502-2836236-jeannette zondervan,951,70502-2836236,2836236,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""jeannette zondervan""~5","https://www.googleapis.com/books/v1/volumes?q=""jeannette+zondervan""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,jeannette zondervan,2.0,jeannette zondervan,,per,True,True,,per,jeannette zondervan,,Jeannette Zondervan,
70526-2836246-fernand khnopff,952,70526-2836246,2836246,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""fernand khnopff""~5","https://www.googleapis.com/books/v1/volumes?q=""fernand+khnopff""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,fernand khnopff,2.0,fernand khnopff,,per,True,True,,per,fernand khnopff,,Fernand Khnopff,
70913-2844131-chateau du fy,953,70913-2844131,2844131,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""chateau du fy""~5","https://www.googleapis.com/books/v1/volumes?q=""chateau+du+fy""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Château Le Fy,POI,Esneux,Liège,Wallonia,Belgium,chateau du fy,3.0,chateau du fy,,loc,True,False,false,loc,chateau du fy,,,Chateau Du
70924-2844223-kiel,954,70924-2844223,2844223,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""kiel""~5","https://www.googleapis.com/books/v1/volumes?q=""kiel""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,,,,,,Germany,kiel,1.0,kiel,,loc,True,,,loc,kiel,,,Kiel
,955,71154-2847766,2847766,,,,,,,,,,maeseyker weekblad,2.0,,,loc,,,,,maeseyker weekblad,,,
71180-2848450-liedholm,956,71180-2848450,2848450,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""congo liedholm""~5","https://www.googleapis.com/books/v1/volumes?q=""liedholm+congo""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,liedholm congo,2.0,liedholm,,per,True,False,,per,liedholm congo,,,Liedholm Congo
71180-2848450-congo,957,71180-2848450,2848450,,,,,,,,,Democratic Republic of the Congo,liedholm congo,2.0,congo,,loc,True,,,loc,liedholm congo,,,Liedholm Congo
71222-2850184-charlotte de belgique,958,71222-2850184,2850184,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""belgique charlotte de""~5","https://www.googleapis.com/books/v1/volumes?q=""charlotte+de+belgique""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,charlotte de belgique,3.0,charlotte de belgique,,per,True,False,,per,charlotte de belgique,,Charlotte De Belgique,Charlotte De
71259-2850632-berick,959,71259-2850632,2850632,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""ambulant berick""~5","https://www.googleapis.com/books/v1/volumes?q=""berick+ambulant""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,berick ambulant,2.0,berick,,per_ambig,True,False,,per_ambig,berick ambulant,,,Berick
71341-2852514-braine-le-comte,960,71341-2852514,2852514,,,,,Commune,,,,Belgium,garde civique de braine-le-comte,4.0,braine-le-comte,True,loc,True,,,loc,garde civique de braine-le-comte,braine-le-comte,,Garde De Braine Le Comte
,961,71409-2854676,2854676,,,,,,,,,,potterie,1.0,,,,,,,,potterie,,,Potterie
71448-2855847-lilja,962,71448-2855847,2855847,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""congo lilja""~5","https://www.googleapis.com/books/v1/volumes?q=""lilja%2C+congo""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,"lilja, congo",2.0,lilja,,ambig,True,,,ambig,"lilja, congo",,Lilja Congo,
71448-2855847-congo,963,71448-2855847,2855847,,,,,,,,,Democratic Republic of the Congo,"lilja, congo",2.0,congo,,loc,True,,,loc,"lilja, congo",,Lilja Congo,
71454-2855878-oolen,964,71454-2855878,2855878,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""oolen""~5","https://www.googleapis.com/books/v1/volumes?q=""oolen""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,oolen,1.0,oolen,,per,True,False,,per,oolen,oolen,,
71459-2856247-dieudonne,965,71459-2856247,2856247,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""cyclisme dieudonne""~5","https://www.googleapis.com/books/v1/volumes?q=""dieudonne+cyclisme""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,dieudonne cyclisme,2.0,dieudonne,,per,True,False,,per,dieudonne cyclisme,,Dieudonne Cyclisme,Dieudonne
71488-2857340-sebillot,966,71488-2857340,2857340,,,False,,,,,,,sebillot,1.0,sebillot,,per,True,False,,per,sebillot,,,
71568-2858812-jacco,967,71568-2858812,2858812,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""jacco""~5","https://www.googleapis.com/books/v1/volumes?q=""jacco""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Uccle,POI,Uccle,Brussels Capital,Brussels Capital,Belgium,jacco,1.0,jacco,,loc,True,,,loc,jacco,,,Jacco
71643-2861710-dendermonde,968,71643-2861710,2861710,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""dendermonde""~5","https://www.googleapis.com/books/v1/volumes?q=""dendermonde""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Dendermonde,Commune,Dendermonde,East Flanders Province,Flanders,Belgium,dendermonde,1.0,dendermonde,,loc,True,,,loc,dendermonde,dendermonde,,
71701-2864057-morlanwelz,969,71701-2864057,2864057,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""morlanwelz""~5","https://www.googleapis.com/books/v1/volumes?q=""morlanwelz""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Morlanwelz-Mariemont,Section,Morlanwelz,Hainaut Province,Wallonia,Belgium,morlanwelz,1.0,morlanwelz,True,loc,True,,,loc,morlanwelz,morlanwelz,,
71764-2865708-china,970,71764-2865708,2865708,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""china japan""~5","https://www.googleapis.com/books/v1/volumes?q=""china+japan""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,,,,,,People's Republic of China,china japan,2.0,china,,loc,True,,,loc,china japan,,,China Japan
71764-2865708-japan,971,71764-2865708,2865708,,,,,,,,,Japan,china japan,2.0,japan,,loc,True,,,loc,china japan,,,China Japan
71884-2868641-petronille,972,71884-2868641,2868641,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""petronille""~5","https://www.googleapis.com/books/v1/volumes?q=""petronille""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,petronille,1.0,petronille,,per,True,False,,per,petronille,,,Petronille
72149-2877405-afrique,973,72149-2877405,2877405,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""afrique internationale""~5","https://www.googleapis.com/books/v1/volumes?q=""afrique+internationale""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,,,,,,Continent,afrique internationale,2.0,afrique,,loc,True,,,loc,afrique internationale,,,
72374-2884491-nocquet,974,72374-2884491,2884491,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""nocquet""~5","https://www.googleapis.com/books/v1/volumes?q=""nocquet""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,nocquet,1.0,nocquet,,per,True,False,,per,nocquet,,,Nocquet
72436-2885744-japan,975,72436-2885744,2885744,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""china japan""~5","https://www.googleapis.com/books/v1/volumes?q=""japan+china""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,,,,,,Japan,japan china,2.0,japan,,loc,True,,,loc,japan china,,,Japan China
72436-2885744-china,976,72436-2885744,2885744,,,,,,,,,People's Republic of China,japan china,2.0,china,,loc,True,,,loc,japan china,,,Japan China
72482-2887330-garin,977,72482-2887330,2887330,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""garin""~5","https://www.googleapis.com/books/v1/volumes?q=""garin""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,garin,1.0,garin,,per,True,False,,per,garin,,,Garin
,978,72584-2890605,2890605,,,,,,,,,,cyclo-cross,1.0,,,,,,,,cyclo-cross,,,Cross
72615-2891197-charles scharrès,979,72615-2891197,2891197,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""charles scharres""~5","https://www.googleapis.com/books/v1/volumes?q=""charles+scharr%C3%A8s""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,charles scharrès,2.0,charles scharrès,,per,True,True,,per,charles scharrès,,Charles Scharres,
72810-2894716-merbes,980,72810-2894716,2894716,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""merbes""~5","https://www.googleapis.com/books/v1/volumes?q=""merbes""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Merkem,Section,Houthulst,West Flanders Province,Flanders,Belgium,merbes,1.0,merbes,,loc,True,,,loc,merbes,,,
73078-2901093-blaesheim,981,73078-2901093,2901093,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""blaesheim""~5","https://www.googleapis.com/books/v1/volumes?q=""blaesheim""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,,,,,,France,blaesheim,1.0,blaesheim,,loc,True,,,loc,blaesheim,,,
73105-2901163-tokio,982,73105-2901163,2901163,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""pekin tokio""~5","https://www.googleapis.com/books/v1/volumes?q=""tokio%2C+p%C3%A9kin""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,,,,,,Japan,"tokio, pékin",2.0,tokio,,loc,True,,,loc,"tokio, pékin",,,Pekin
73105-2901163-pékin,983,73105-2901163,2901163,,,,,,,,,China,"tokio, pékin",2.0,pékin,,loc,True,,,loc,"tokio, pékin",,,Pekin
73137-2901541-la hestre,984,73137-2901541,2901541,,,,La Hestre,Section,Manage,Hainaut Province,Wallonia,Belgium,garde civique de la hestre,5.0,la hestre,True,loc,True,False,false,loc,garde civique de la hestre,la hestre,,Garde De
73238-2903879-chine,985,73238-2903879,2903879,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""chine chines chinois japon kippon""~5","https://www.googleapis.com/books/v1/volumes?q=""chine%2C+chines%2C+chinois%2C+japon%2C+kippon%2C""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,,,,,,People's Republic of China,"chine, chines, chinois, japon, kippon,",5.0,chine,,loc,True,,,loc,"chine, chines, chinois, japon, kippon,",,,Chine Chinois
73238-2903879-japon,986,73238-2903879,2903879,,,,,,,,,Japan,"chine, chines, chinois, japon, kippon,",5.0,japon,,loc,True,,,loc,"chine, chines, chinois, japon, kippon,",,,Chine Chinois
73324-2906967-mons,987,73324-2906967,2906967,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""chemin fer manage mons""~5","https://www.googleapis.com/books/v1/volumes?q=""chemin+fer+mons+manage""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Mons,Commune,Mons,Hainaut Province,Wallonia,Belgium,chemin fer mons manage,4.0,mons,False,loc,True,,,loc,chemin fer mons manage,manage||mons,,Chemin Fer
73324-2906967-manage,988,73324-2906967,2906967,,,,,Commune,,,,Belgium,chemin fer mons manage,4.0,manage,False,loc,True,,,loc,chemin fer mons manage,manage||mons,,Chemin Fer
73345-2907789-eygenbilsen,989,73345-2907789,2907789,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""eygenbilsen""~5","https://www.googleapis.com/books/v1/volumes?q=""eygenbilsen""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,Section,,,,Belgium,eygenbilsen,1.0,eygenbilsen,True,loc,True,,,loc,eygenbilsen,eygenbilsen,,
73367-2908488-magidson,990,73367-2908488,2908488,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""magidson""~5","https://www.googleapis.com/books/v1/volumes?q=""magidson""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,magidson,1.0,magidson,,per,True,False,,per,magidson,,,Magidson
73460-2910396-lemonnier,991,73460-2910396,2910396,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""lemonnier""~5","https://www.googleapis.com/books/v1/volumes?q=""lemonnier""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,lemonnier,1.0,lemonnier,,per,True,False,,per,lemonnier,,,Lemonnier
73579-2915126-peel,992,73579-2915126,2915126,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""peel""~5","https://www.googleapis.com/books/v1/volumes?q=""peel""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,peel,1.0,peel,,per_loc,True,False,,per_loc,peel,,,Peel
73912-2924746-verdbois,993,73912-2924746,2924746,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""brand verdbois""~5","https://www.googleapis.com/books/v1/volumes?q=""verdbois+brand""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,verdbois brand,2.0,verdbois,,per,True,False,,per,verdbois brand,,,Verdbois Brand
73941-2925042-charlie,994,73941-2925042,2925042,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""charlie chocolaterie et la""~5","https://www.googleapis.com/books/v1/volumes?q=""charlie+et+la+chocolaterie""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,charlie et la chocolaterie,4.0,charlie,,per,True,False,,per,charlie et la chocolaterie,,Charlie Et,Charlie
74214-2932285-torhout,995,74214-2932285,2932285,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""torhout""~5","https://www.googleapis.com/books/v1/volumes?q=""torhout""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Torhout,Commune,Torhout,West Flanders Province,Flanders,Belgium,torhout,1.0,torhout,True,loc,True,,,loc,torhout,torhout,,
74219-2932515-chine,996,74219-2932515,2932515,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""chine""~5","https://www.googleapis.com/books/v1/volumes?q=""chine""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,,,,,,People's Republic of China,chine,1.0,chine,,loc,True,,,loc,chine,,,Chine
,997,74317-2935116,2935116,,,,,,,,,,générosité,1.0,,,,,,,,générosité,,,
74445-2937996-dargent,998,74445-2937996,2937996,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""dargent""~5","https://www.googleapis.com/books/v1/volumes?q=""dargent""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,dargent,1.0,dargent,,per,True,False,,per,dargent,,,Dargent
74451-2938148-samuelsson,999,74451-2938148,2938148,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""congo samuelsson""~5","https://www.googleapis.com/books/v1/volumes?q=""samuelsson+congo""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,samuelsson congo,2.0,samuelsson,,per,True,False,,per,samuelsson congo,,,Samuelsson Congo
74451-2938148-congo,1000,74451-2938148,2938148,,,,,,,,,Democratic Republic of the Congo,samuelsson congo,2.0,congo,,loc,True,,,loc,samuelsson congo,,,Samuelsson Congo
74463-2938403-nivelles,1001,74463-2938403,2938403,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""baulers bornival monstreux nivelles thines""~5","https://www.googleapis.com/books/v1/volumes?q=""nivelles+thines+monstreux+bornival+baulers""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Nivelles,Commune,Nivelles,Walloon Brabant Province,Wallonia,Belgium,nivelles thines monstreux bornival baulers,5.0,nivelles,False,loc,True,,,loc,nivelles thines monstreux bornival baulers,bornival||monstreux||baulers||thines||nivelles,,
74463-2938403-thines,1002,74463-2938403,2938403,,,,,Section,,,,Belgium,nivelles thines monstreux bornival baulers,5.0,thines,False,loc,True,,,loc,nivelles thines monstreux bornival baulers,bornival||monstreux||baulers||thines||nivelles,,
74463-2938403-monstreux,1003,74463-2938403,2938403,,,,,Section,,,,Belgium,nivelles thines monstreux bornival baulers,5.0,monstreux,False,loc,True,,,loc,nivelles thines monstreux bornival baulers,bornival||monstreux||baulers||thines||nivelles,,
74463-2938403-bornival,1004,74463-2938403,2938403,,,,,Section,,,,Belgium,nivelles thines monstreux bornival baulers,5.0,bornival,False,loc,True,,,loc,nivelles thines monstreux bornival baulers,bornival||monstreux||baulers||thines||nivelles,,
74463-2938403-baulers,1005,74463-2938403,2938403,,,,,Section,,,,Belgium,nivelles thines monstreux bornival baulers,5.0,baulers,False,loc,True,,,loc,nivelles thines monstreux bornival baulers,bornival||monstreux||baulers||thines||nivelles,,
,1006,74582-2940782,2940782,,,,,,,,,,salon de l,3.0,,,,,,,,salon de l,,,Salon De
,1007,74623-2941754,2941754,,,,,,,,,,snooker,1.0,,,,,,,,snooker,,,
,1008,74709-2944563,2944563,,,,,,,,,,bureau de traduction,3.0,,,,,,,,bureau de traduction,,,Bureau De
74728-2944773-deleau vicq,1009,74728-2944773,2944773,,,True,,,,,,,deleau vicq,2.0,deleau vicq,,per,True,False,true,per,deleau vicq,,,Deleau Vicq
,1010,74750-2945382,2945382,,,,,,,,,,margarine,1.0,,,,,,,,margarine,,,
74822-2947204-china,1011,74822-2947204,2947204,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""china""~5","https://www.googleapis.com/books/v1/volumes?q=""china""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,,,,,,People's Republic of China,china,1.0,china,,loc,True,,,loc,china,,,China
,1012,75108-2952614,2952614,,,,,,,,,,traduction*,1.0,,,,,,,,traduction*,,,
75189-2954419-pouyes,1013,75189-2954419,2954419,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""pouyes""~5","https://www.googleapis.com/books/v1/volumes?q=""pouyes""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,pouyes,1.0,pouyes,,per,True,False,,per,pouyes,,,
,1014,75228-2955093,2955093,,,,,,,,,,chroniques féminine,2.0,,,,,,,,chroniques féminine,,,
,1015,75587-2962572,2962572,,,,,,,,,,cholera,1.0,,,,,,,,cholera,,,
,1016,75732-2965483,2965483,,,,,,,,,,axa,1.0,,,,,,,,axa,,,
75738-2965700-kallenberg,1017,75738-2965700,2965700,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""kallenberg""~5","https://www.googleapis.com/books/v1/volumes?q=""kallenberg""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,kallenberg,1.0,kallenberg,,per,True,False,,per,kallenberg,,,Kallenberg
75756-2966189-mohr,1018,75756-2966189,2966189,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""b mohr""~5","https://www.googleapis.com/books/v1/volumes?q=""b.+mohr""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,b. mohr,2.0,mohr,,per,True,False,,per,b. mohr,,,B Mohr
75830-2967236-sneyers,1019,75830-2967236,2967236,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""sneyersinterieur""~5","https://www.googleapis.com/books/v1/volumes?q=""sneyersint%C3%A9rieur""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,sneyersintérieur,1.0,sneyers,,per,True,False,,per,sneyersintérieur,,,
75887-2969463-olga benario,1020,75887-2969463,2969463,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""benario olga""~5","https://www.googleapis.com/books/v1/volumes?q=""olga+benario""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,olga benario,2.0,olga benario,,per,True,True,,per,olga benario,,Olga Benario,
,1021,75890-2969735,2969735,,,,,,,,,,titanic,1.0,,,,,,,,titanic,,,Titanic
,1022,76019-2973782,2973782,,,,,,,,,,kampioenschap championnat cyclisme,3.0,,,,,,,,kampioenschap championnat cyclisme,,,Championnat
