nom_original,wikidata_link,wikidata_id,wikidata_name,geonames_be_match,noms_unifie,wiki_unified,hist,p_wordlength_unified,wiki_nl,wiki_by_region,geschiedenis,p_wordlength_nl,lang_wiki_unified,extract,type,CP,Code Ins,ins_commune_centrale,Région,Province,commune_centrale,population_commune_centrale_2017
,,,,,Vollezeel,https://fr.wikipedia.org/wiki/Vollezele,,,,,,,,,,,23090,,,,,
Vonêche,Vonêche,Q2299686,Vonêche,Voneche,Vonêche,https://fr.wikipedia.org/wiki/Vonêche,Histoire,6060,https://nl.wikipedia.org/wiki/Von%C3%AAche,https://fr.wikipedia.org/wiki/Vonêche,,128,fr,"Vonêche (en wallon Vonneche) est une section de la ville belge de Beauraing située en Région wallonne dans la province de Namur.
C'était une commune à part entière (code postal 5577) avant la fusion des communes de 1977.",Localité,5570,91129,91013,Wallonie,Namur,Beauraing,9161
,,,,,Beauraing (Voneche),https://fr.wikipedia.org/wiki/Vonêche,,,,,,,,,,,91129,,,,,
,,,,,Beauraing (Vonêche),https://fr.wikipedia.org/wiki/Vonêche,,,,,,,,,,,91129,,,,,
,,,,,Voneche,https://fr.wikipedia.org/wiki/Vonêche,,,,,,,,,,,91129,,,,,
Voorde,Voorde,Q3563098,Voorde,Voorde,Voorde,https://fr.wikipedia.org/wiki/Voorde,,463,https://nl.wikipedia.org/wiki/Voorde_(Ninove),https://nl.wikipedia.org/wiki/Voorde_(Ninove),Geschiedenis,929,fr,"Depuis 1977, Voorde est une section de la ville belge de Ninove dans le Denderstreek située en Région flamande dans la province de Flandre-Orientale.
Le village est situé dans le bassin de la Dendre.",Localité,9400,41073,41048,Flandre,Flandre-Orientale,Ninove,38446
Voormezele,Voormezele,Q2658385,Voormezele,Voormezele,Voormezele,https://fr.wikipedia.org/wiki/Voormezele,,371,https://nl.wikipedia.org/wiki/Voormezele,https://nl.wikipedia.org/wiki/Voormezele,Geschiedenis,2861,fr,Voormezele est une section de la ville belge d'Ypres située en Région flamande dans la province de Flandre-Occidentale.,Localité,8902,33027,33011,Flandre,Flandre-Occidentale,Ieper,35014
,,,,,Voormezeele,https://fr.wikipedia.org/wiki/Voormezele,,,,,,,,,,,33027,,,,,
Voort,Voort,Q2273881,Voort,Voort,Voort,https://fr.wikipedia.org/wiki/Voort,,521,https://nl.wikipedia.org/wiki/Voort_(Borgloon),https://nl.wikipedia.org/wiki/Voort_(Borgloon),Geschiedenis,2369,fr,"Voort est une section de la ville belge de Looz située en Région flamande dans la province de Limbourg.
Le village est situé en Hesbaye (Haspengouw en néerlandais).
Le château de Voort, qui fut la dernière demeure de Victor de Tornaco, comprend un parc et des étangs.

 Portail de la Belgique
 Portail de la Région flamande",Localité,3840,73093,73009,Flandre,Limbourg,Borgloon,10668
,,,,,Borgloon (Voort),https://fr.wikipedia.org/wiki/Voort,,,,,,,,,,,73093,,,,,
,,,,,De Voort,https://fr.wikipedia.org/wiki/Voort,,,,,,,,,,,73093,,,,,
,,,,,Voordt,https://fr.wikipedia.org/wiki/Voort,,,,,,,,,,,73093,,,,,
Voroux-Goreux,Voroux-Goreux,Q1902284,Voroux-Goreux,Voroux-Goreux,Voroux-Goreux,https://fr.wikipedia.org/wiki/Voroux-Goreux,,15783,https://nl.wikipedia.org/wiki/Voroux-Goreux,https://fr.wikipedia.org/wiki/Voroux-Goreux,,186,fr,"Voroux-Goreux (en wallon Voroû) est une section de la commune belge de Fexhe-le-Haut-Clocher, située en Région wallonne dans la province de Liège.
C'était une commune à part entière de l'arrondissement de Liège avant la fusion des communes du 2 juillet 1964. Après la fusion, elle fut transférée à l'arrondissement de Waremme.
Situé le long du chemin de fer Liège-Bruxelles (ligne 36), proche des autoroutes Liège-Bruxelles et Liège-Namur, proche également de l’aéroport de Liège (sans subir les inconvénients des survols), Voroux n'en reste pas moins un village typique de Hesbaye, mais gagné par l'urbanisation, avec encore quelques grandes fermes, de nombreux champs, une maison classée par la Région wallonne (DGATLP), ainsi qu’une église de style néo-gothique (1877).
Le village possède deux écoles au cursus incomplet (une maternelle et une primaire, toutes les années n'étant pas organisées), ainsi que le dernier bureau de poste de la commune.
*Code postal : 4347 (anciennement : 4348).
Village le plus peuplé de la commune (1119 habitants (+2) au 31/12/2014 : 537 m - 582 f).",Localité,4347,62110,64025,Wallonie,Liège,Fexhe-le-Haut-Clocher,3240
Voroux-lez-Liers,Voroux-lez-Liers,Q2780568,Voroux-lez-Liers,Voroux-lez-Liers,Voroux-les-Liers,https://fr.wikipedia.org/wiki/Voroux-lez-Liers,,585,https://nl.wikipedia.org/wiki/Voroux-lez-Liers,https://fr.wikipedia.org/wiki/Voroux-lez-Liers,,906,fr,"Voroux-lez-Liers (en wallon Voroû-dlé-Liesse) est une section de la commune belge de Juprelle située en Région wallonne dans la province de Liège.
C'était une commune à part entière avant la fusion des communes de 1977.
Code postal : 4451
Cette localité abrite notamment un château classé.",Localité,4451,62111,62060,Wallonie,Liège,Juprelle,9209
,,,,,Voroux,https://fr.wikipedia.org/wiki/Voroux-lez-Liers,,,,,,,,,,,62111,,,,,
,,,,,Voroux-lez-Liers,https://fr.wikipedia.org/wiki/Voroux-lez-Liers,,,,,,,,,,,62111,,,,,
VORSELAAR,Vorselaar,Q909914,Vorselaar,Vorselaar,Vorsslaer,https://fr.wikipedia.org/wiki/Vorselaar,Histoire,502,https://nl.wikipedia.org/wiki/Vorselaar,https://nl.wikipedia.org/wiki/Vorselaar,Geschiedenis,4393,fr,"Vorselaar est une commune néerlandophone de Belgique située en Région flamande dans la province d'Anvers. Le 1er janvier 2014, la commune campinoise compte 7 649 habitants et appartient au canton judiciaire et canton électoral de Herentals (nl).

",Commune,2290,13044,13044,Flandre,Anvers,Vorselaar,7778
,,,,,ورسولر,https://fr.wikipedia.org/wiki/Vorselaar,,,,,,,,,,,13044,,,,,
,,,,,Vorselaar,https://fr.wikipedia.org/wiki/Vorselaar,,,,,,,,,,,13044,,,,,
,,,,,Vorsselaer,https://fr.wikipedia.org/wiki/Vorselaar,,,,,,,,,,,13044,,,,,
,,,,,Vorselar,https://fr.wikipedia.org/wiki/Vorselaar,,,,,,,,,,,13044,,,,,
,,,,,wrswlr,https://fr.wikipedia.org/wiki/Vorselaar,,,,,,,,,,,13044,,,,,
,,,,,福尔塞拉尔,https://fr.wikipedia.org/wiki/Vorselaar,,,,,,,,,,,13044,,,,,
,,,,,VORSELAAR,https://fr.wikipedia.org/wiki/Vorselaar,,,,,,,,,,,13044,,,,,
,,,,,fu er sai la er,https://fr.wikipedia.org/wiki/Vorselaar,,,,,,,,,,,13044,,,,,
,,,,,Ворселар,https://fr.wikipedia.org/wiki/Vorselaar,,,,,,,,,,,13044,,,,,
Vorsen,Fresin,Q2470306,Fresin,Fresin,Vorsen,https://fr.wikipedia.org/wiki/Fresin,,387,https://nl.wikipedia.org/wiki/Vorsen,https://nl.wikipedia.org/wiki/Vorsen,Geschiedenis,1992,fr,"Fresin (Vorsen en néerlandais) est une section de la commune belge de Gingelom située en Région flamande dans la province de Limbourg.
 Portail de la Belgique
 Portail de la Région flamande",Localité,3890,71059,71017,Flandre,Limbourg,Gingelom,8394
,,,,,Fresin,https://fr.wikipedia.org/wiki/Fresin,,,,,,,,,,,71059,,,,,
Vorst,Vorst,Q943657,Vorst,Vorst,foresuto,https://fr.wikipedia.org/wiki/Vorst (Anvers),,355,https://nl.wikipedia.org/wiki/Vorst_(Antwerpen),https://nl.wikipedia.org/wiki/Vorst_(Antwerpen),Geschiedenis,920,fr,"Vorst est une section de la commune belge de Laakdal située en Région flamande dans la province d'Anvers.
 Portail d’Anvers et sa province",Localité,2430,13045,13053,Flandre,Anvers,Laakdal,15874
,,,,,Bruxelles (Forest),https://fr.wikipedia.org/wiki/Vorst (Anvers),,,,,,,,,,,13045,,,,,
,,,,,Forest/Vorst,https://fr.wikipedia.org/wiki/Vorst (Anvers),,,,,,,,,,,13045,,,,,
,,,,,포레,https://fr.wikipedia.org/wiki/Vorst (Anvers),,,,,,,,,,,13045,,,,,
,,,,,Форест,https://fr.wikipedia.org/wiki/Vorst (Anvers),,,,,,,,,,,13045,,,,,
,,,,,福雷,https://fr.wikipedia.org/wiki/Vorst (Anvers),,,,,,,,,,,13045,,,,,
,,,,,Brussel (Vorst),https://fr.wikipedia.org/wiki/Vorst (Anvers),,,,,,,,,,,13045,,,,,
,,,,,Vorst,https://fr.wikipedia.org/wiki/Vorst (Anvers),,,,,,,,,,,13045,,,,,
,,,,,pole,https://fr.wikipedia.org/wiki/Vorst (Anvers),,,,,,,,,,,13045,,,,,
,,,,,فوره,https://fr.wikipedia.org/wiki/Vorst (Anvers),,,,,,,,,,,13045,,,,,
,,,,,Forest-Vorst,https://fr.wikipedia.org/wiki/Vorst (Anvers),,,,,,,,,,,13045,,,,,
,,,,,fu lei,https://fr.wikipedia.org/wiki/Vorst (Anvers),,,,,,,,,,,13045,,,,,
,,,,,fwrh,https://fr.wikipedia.org/wiki/Vorst (Anvers),,,,,,,,,,,13045,,,,,
,,,,,Forest,https://fr.wikipedia.org/wiki/Vorst (Anvers),,,,,,,,,,,13045,,,,,
,,,,,フォレスト,https://fr.wikipedia.org/wiki/Vorst (Anvers),,,,,,,,,,,13045,,,,,
,,,,,Fore,https://fr.wikipedia.org/wiki/Vorst (Anvers),,,,,,,,,,,13045,,,,,
,,,,,Форе,https://fr.wikipedia.org/wiki/Vorst (Anvers),,,,,,,,,,,13045,,,,,
VOSSELAAR,Vosselaar,Q929485,Vosselaar,Vosselaar,Vosselaar,https://fr.wikipedia.org/wiki/Vosselaar,,360,https://nl.wikipedia.org/wiki/Vosselaar,https://nl.wikipedia.org/wiki/Vosselaar,Geschiedenis,3476,fr,Vosselaar est une commune néerlandophone de Belgique située en Région flamande dans la province d'Anvers.,Commune,2350,13046,13046,Flandre,Anvers,Vosselaar,11005
,,,,,VOSSELAAR,https://fr.wikipedia.org/wiki/Vosselaar,,,,,,,,,,,13046,,,,,
,,,,,Vosselaer,https://fr.wikipedia.org/wiki/Vosselaar,,,,,,,,,,,13046,,,,,
Vosselare,Vosselare,Q2415637,Vosselare,Vosselare,Vosselaere,https://fr.wikipedia.org/wiki/Vosselare,,370,https://nl.wikipedia.org/wiki/Vosselare,https://nl.wikipedia.org/wiki/Vosselare,Geschiedenis,1197,fr,"Vosselare est une section de la commune belge de Nevele située en Région flamande dans la province de Flandre-Orientale.
 Portail de la Flandre-Orientale",Localité,9850,44070,44049,Flandre,Flandre-Orientale,Nevele,12110
,,,,,Vosselare,https://fr.wikipedia.org/wiki/Vosselare,,,,,,,,,,,44070,,,,,
Vossem,Vossem,Q775637,Vossem,Vossem,Tervuren (Vossem),https://fr.wikipedia.org/wiki/Vossem,Histoire,4381,https://nl.wikipedia.org/wiki/Vossem,https://nl.wikipedia.org/wiki/Vossem,,2186,fr,"Vossem est une section de la commune belge de Tervuren située en Région flamande dans la province du Brabant flamand. Le village est traversé par la rivière De Voer, un affluent de la Dyle.",Localité,3080,24114,24104,Flandre,Brabant flamand,Tervuren,21911
,,,,,Vossem,https://fr.wikipedia.org/wiki/Vossem,,,,,,,,,,,24114,,,,,
Vottem,Vottem,Q1884871,Vottem,Vottem,Herstal (Vottem),https://fr.wikipedia.org/wiki/Vottem,Histoire,2739,https://nl.wikipedia.org/wiki/Vottem,https://fr.wikipedia.org/wiki/Vottem,Geschiedenis,949,fr,"Vottem (en wallon Votem) est une section de la ville belge de Herstal, située en Région wallonne dans la province de Liège.
C'était une commune à part entière avant la fusion des communes de 1977. Une partie de la commune avait déjà fusionné avec celle de Liège en 1975.
Lieux et lieux-dits : Bacnure, Bernalmont, Bouxhtay, Brouck, Chapeauville, Cheval Blanc, Croix Jouette, Gaillard-Cheval, Hareng, Jolivet, Paire, Richelle, Rida, Xhace",Localité,4041,62112,62051,Wallonie,Liège,Herstal,39744
,,,,,Vottem,https://fr.wikipedia.org/wiki/Vottem,,,,,,,,,,,62112,,,,,
Vrasene,Vrasene,Q2358119,Vrasene,Vrasene,Vracene,https://fr.wikipedia.org/wiki/Vrasene,,369,https://nl.wikipedia.org/wiki/Vrasene,https://nl.wikipedia.org/wiki/Vrasene,Geschiedenis,1346,fr,"Vrasene est une section de la commune belge de Beveren située en Région flamande dans la province de Flandre-Orientale.
 Portail de la Flandre-Orientale",Localité,9120,46028,46003,Flandre,Flandre-Orientale,Beveren,47946
,,,,,Vrasene,https://fr.wikipedia.org/wiki/Vrasene,,,,,,,,,,,46028,,,,,
Vremde,Vremde,Q1871450,Vremde,Vremde,Vremde,https://fr.wikipedia.org/wiki/Vremde,,357,https://nl.wikipedia.org/wiki/Vremde,https://nl.wikipedia.org/wiki/Vremde,Geschiedenis,1783,fr,"Vremde est une section de la commune belge de Boechout située en Région flamande dans la province d'Anvers.
 Portail d’Anvers et sa province",Localité,2531,11047,11004,Flandre,Anvers,Boechout,12908
Vreren,Frères,Q2368007,Frères,freres,Frères,https://fr.wikipedia.org/wiki/Frères (Belgique),,448,https://nl.wikipedia.org/wiki/Vreren,https://nl.wikipedia.org/wiki/Vreren,Geschiedenis,1990,fr,Frères (en néerlandais Vreren) est une section de la ville belge de Tongres située en Région flamande dans la province de Limbourg.,Localité,3700,73094,73083,Flandre,Limbourg,Tongeren,30865
,,,,,Vreren,https://fr.wikipedia.org/wiki/Frères (Belgique),,,,,,,,,,,73094,,,,,
Vresse,Vresse,Q8221352,Vresse,Vresse,Vresse,https://fr.wikipedia.org/wiki/Vresse-sur-Semois,,393,https://nl.wikipedia.org/wiki/Vresse,https://fr.wikipedia.org/wiki/Vresse-sur-Semois,,393,nl,Vresse is een dorp in de Belgische provincie Namen en een deelgemeente van Vresse-sur-Semois. Het dorp ligt aan de Semois en is het centrum van de fusiegemeente.,Localité,5550,91130,91143,Wallonie,Namur,Vresse-sur-Semois,2678
VRESSE-SUR-SEMOIS,Vresse-sur-Semois,Q650206,Vresse-sur-Semois,Vresse-sur-Semois,wrs-swr-swmwa,https://fr.wikipedia.org/wiki/Vresse-sur-Semois,Histoire,3822,https://nl.wikipedia.org/wiki/Vresse-sur-Semois,https://fr.wikipedia.org/wiki/Vresse-sur-Semois,,1704,fr,"Vresse-sur-Semois est une commune francophone de Belgique située en Région wallonne dans la province de Namur, ainsi qu’une localité où siège son administration. Sa langue véhiculaire était le champenois.",Commune,5550,91143,91143,Wallonie,Namur,Vresse-sur-Semois,2678
,,,,,ورس-سور-سوموآ,https://fr.wikipedia.org/wiki/Vresse-sur-Semois,,,,,,,,,,,91143,,,,,
,,,,,se mu wa he pan fu lei si,https://fr.wikipedia.org/wiki/Vresse-sur-Semois,,,,,,,,,,,91143,,,,,
,,,,,VRESSE-SUR-SEMOIS,https://fr.wikipedia.org/wiki/Vresse-sur-Semois,,,,,,,,,,,91143,,,,,
,,,,,Vres sjur S'omoa,https://fr.wikipedia.org/wiki/Vresse-sur-Semois,,,,,,,,,,,91143,,,,,
,,,,,瑟穆瓦河畔夫雷斯,https://fr.wikipedia.org/wiki/Vresse-sur-Semois,,,,,,,,,,,91143,,,,,
,,,,,Vresse-sur-Semois,https://fr.wikipedia.org/wiki/Vresse-sur-Semois,,,,,,,,,,,91143,,,,,
,,,,,Vresse,https://fr.wikipedia.org/wiki/Vresse-sur-Semois,,,,,,,,,,,91143,,,,,
,,,,,Врес сюр Сьомоа,https://fr.wikipedia.org/wiki/Vresse-sur-Semois,,,,,,,,,,,91143,,,,,
,,,,,Vres-sjur-Semua,https://fr.wikipedia.org/wiki/Vresse-sur-Semois,,,,,,,,,,,91143,,,,,
,,,,,Врес-сюр-Семуа,https://fr.wikipedia.org/wiki/Vresse-sur-Semois,,,,,,,,,,,91143,,,,,
Vroenhoven,Vroenhoven,Q937368,Vroenhoven,Vroenhoven,Vroenhoven,https://fr.wikipedia.org/wiki/Vroenhoven,Histoire,563,https://nl.wikipedia.org/wiki/Vroenhoven,https://nl.wikipedia.org/wiki/Vroenhoven,Geschiedenis,6404,fr,Vroenhoven est une section de la commune belge de Riemst située en Région flamande dans la province de Limbourg.,Localité,3770,73095,73066,Flandre,Limbourg,Riemst,16592
Vucht,Vucht,Q2363223,Vucht,Vucht,Vucht,https://fr.wikipedia.org/wiki/Vucht,,366,https://nl.wikipedia.org/wiki/Vucht,https://nl.wikipedia.org/wiki/Vucht,Geschiedenis,2249,fr,"Vucht est une section de la commune belge de Maasmechelen située en Région flamande dans la province de Limbourg.
 Portail de la Belgique
 Portail de la Région flamande",Localité,3630,73096,73107,Flandre,Limbourg,Maasmechelen,37813
,,,,,Maasmechelen (Vucht),https://fr.wikipedia.org/wiki/Vucht,,,,,,,,,,,73096,,,,,
Vurste,Vurste,Q3474651,Vurste,Vurste,Vurste,https://fr.wikipedia.org/wiki/Vurste,,462,https://nl.wikipedia.org/wiki/Vurste,https://nl.wikipedia.org/wiki/Vurste,Geschiedenis,656,fr,Vurste est une section de la commune belge de Gavere située en Région flamande dans la province de Flandre-Orientale près de Gand à la rive de l'Escaut. C'est dans ce région que commencent les Ardennes flamandes.,Localité,9890,44071,44020,Flandre,Flandre-Orientale,Gavere,12771
Vyle-et-Tharoul,Vyle-et-Tharoul,Q3053986,Vyle-et-Tharoul,Vyle-et-Tharoul,Vyle-et-Tharoul,https://fr.wikipedia.org/wiki/Vyle-et-Tharoul,,569,https://nl.wikipedia.org/wiki/Vyle-et-Tharoul,https://fr.wikipedia.org/wiki/Vyle-et-Tharoul,,123,fr,"Vyle-et-Tharoul (en wallon Vîle-Teroûle) est une section de la commune belge de Marchin située en Région wallonne dans la province de Liège.
C'était une commune à part entière avant la fusion des communes de 1977.",Localité,4570,61071,61039,Wallonie,Liège,Marchin,5391
Waanrode,Waanrode,Q929355,Waanrode,Waanrode,Waanrode,https://fr.wikipedia.org/wiki/Waanrode,,369,https://nl.wikipedia.org/wiki/Waanrode,https://nl.wikipedia.org/wiki/Waanrode,,1594,fr,"Waanrode est une section de la commune belge de Kortenaken située en Région flamande dans la province du Brabant flamand.
 Portail du Brabant flamand",Localité,3473,24115,24054,Flandre,Brabant flamand,Kortenaken,7915
,,,,,Kortenaken (Waanrode),https://fr.wikipedia.org/wiki/Waanrode,,,,,,,,,,,24115,,,,,
,,,,,Waenrode,https://fr.wikipedia.org/wiki/Waanrode,,,,,,,,,,,24115,,,,,
Waarbeke,Waarbeke,Q3472741,Waarbeke,Waarbeke,Waerbeke,https://fr.wikipedia.org/wiki/Waarbeke,,499,https://nl.wikipedia.org/wiki/Waarbeke,https://nl.wikipedia.org/wiki/Waarbeke,Geschiedenis,1824,fr,"Waarbeke est une section de la ville belge de Grammont dans le Denderstreek située en Région flamande dans la province de Flandre-Orientale.

C'était une commune à part entière avant la fusion des communes de 1977.
L'altitude varie de 35 à 80 mètres.
 Portail de la Flandre-Orientale",Localité,9506,41074,41018,Flandre,Flandre-Orientale,Geraardsbergen,33204
,,,,,Waarbeke,https://fr.wikipedia.org/wiki/Waarbeke,,,,,,,,,,,41074,,,,,
Waardamme,Waardamme,Q2666436,Waardamme,Waardamme,Waerdamme,https://fr.wikipedia.org/wiki/Waardamme,,410,https://nl.wikipedia.org/wiki/Waardamme,https://nl.wikipedia.org/wiki/Waardamme,,690,fr,"Waardamme est une section de la commune belge d'Oostkamp située en Région flamande dans la province de Flandre-Occidentale.

 Portail de la Flandre-Occidentale",Localité,8020,31037,31022,Flandre,Flandre-Occidentale,Oostkamp,23289
,,,,,Waardamme,https://fr.wikipedia.org/wiki/Waardamme,,,,,,,,,,,31037,,,,,
Waarloos,Waerloos,Q2085685,Waerloos,Waerloos,Waarloos,https://fr.wikipedia.org/wiki/Waarloos,,358,https://nl.wikipedia.org/wiki/Waarloos,https://nl.wikipedia.org/wiki/Waarloos,Geschiedenis,4633,fr,"Waarloos est une section de la commune belge de Kontich située en Région flamande dans la province d'Anvers.
 Portail d’Anvers et sa province",Localité,2550,11048,11024,Flandre,Anvers,Kontich,20952
,,,,,Waerloos,https://fr.wikipedia.org/wiki/Waarloos,,,,,,,,,,,11048,,,,,
Waarmaarde,Waarmaarde,Q705034,Waarmaarde,Waarmaarde,Waarmaarde,https://fr.wikipedia.org/wiki/Waarmaarde,,575,https://nl.wikipedia.org/wiki/Waarmaarde,https://nl.wikipedia.org/wiki/Waarmaarde,Geschiedenis,6227,fr,"Waarmaarde est une section de la commune belge d'Avelgem, en province de Flandre-Occidentale. Jusqu'en 1977, c'était une commune à part entière.",Localité,8581,34039,34003,Flandre,Flandre-Occidentale,Avelgem,10045
,,,,,Waermaerde,https://fr.wikipedia.org/wiki/Waarmaarde,,,,,,,,,,,34039,,,,,
WAARSCHOOT,Waarschoot,Q911983,Waarschoot,Waarschoot,Варсхот,https://fr.wikipedia.org/wiki/Waarschoot,,320,https://nl.wikipedia.org/wiki/Waarschoot,https://nl.wikipedia.org/wiki/Waarschoot,Geschiedenis,3803,fr,"Waarschoot est une commune néerlandophone de Belgique située en Région flamande, dans la province de Flandre-Orientale.",Commune,9950,44072,44072,Flandre,Flandre-Orientale,Waarschoot,7896
,,,,,Waerschoot,https://fr.wikipedia.org/wiki/Waarschoot,,,,,,,,,,,44072,,,,,
,,,,,WAARSCHOOT,https://fr.wikipedia.org/wiki/Waarschoot,,,,,,,,,,,44072,,,,,
,,,,,瓦尔斯霍特,https://fr.wikipedia.org/wiki/Waarschoot,,,,,,,,,,,44072,,,,,
,,,,,اوئرشو,https://fr.wikipedia.org/wiki/Waarschoot,,,,,,,,,,,44072,,,,,
,,,,,awyrshw,https://fr.wikipedia.org/wiki/Waarschoot,,,,,,,,,,,44072,,,,,
,,,,,Waarschoot,https://fr.wikipedia.org/wiki/Waarschoot,,,,,,,,,,,44072,,,,,
,,,,,wa er si huo te,https://fr.wikipedia.org/wiki/Waarschoot,,,,,,,,,,,44072,,,,,
,,,,,Varskhot,https://fr.wikipedia.org/wiki/Waarschoot,,,,,,,,,,,44072,,,,,
Waasmont,Wamont,Q2029041,Wamont,Wamont,Waasmont,https://fr.wikipedia.org/wiki/Wamont,,405,https://nl.wikipedia.org/wiki/Waasmont,https://nl.wikipedia.org/wiki/Waasmont,,698,fr,"Wamont (en néerlandais Waasmont, en wallon Wåmont) est une section de la ville belge de Landen située en Région flamande dans la province du Brabant flamand.",Localité,3401,24116,24059,Flandre,Brabant flamand,Landen,15919
,,,,,Wamont,https://fr.wikipedia.org/wiki/Wamont,,,,,,,,,,,24116,,,,,
WAASMUNSTER,Waasmunster,Q587906,Waasmunster,Waasmunster,awyzmansth,https://fr.wikipedia.org/wiki/Waasmunster,,1102,https://nl.wikipedia.org/wiki/Waasmunster,https://nl.wikipedia.org/wiki/Waasmunster,Geschiedenis,3688,fr,"Waasmunster est une commune néerlandophone de Belgique située en Région flamande, dans la province de Flandre-Orientale.
Waasmunster a donné son nom au périodique « Le Billet de Waasmunster » avec la précieuse collaboration de Gustave Thibon et publiée à l'origine par la direction de l'usine Manta S. A. qui y avait son siège.",Commune,9250,42023,42023,Flandre,Flandre-Orientale,Waasmunster,10749
,,,,,Васмьонстер,https://fr.wikipedia.org/wiki/Waasmunster,,,,,,,,,,,42023,,,,,
,,,,,wa si ming si te er,https://fr.wikipedia.org/wiki/Waasmunster,,,,,,,,,,,42023,,,,,
,,,,,اوئزمانسته,https://fr.wikipedia.org/wiki/Waasmunster,,,,,,,,,,,42023,,,,,
,,,,,Васмюнстер,https://fr.wikipedia.org/wiki/Waasmunster,,,,,,,,,,,42023,,,,,
,,,,,WAASMUNSTER,https://fr.wikipedia.org/wiki/Waasmunster,,,,,,,,,,,42023,,,,,
,,,,,Vasm'onster,https://fr.wikipedia.org/wiki/Waasmunster,,,,,,,,,,,42023,,,,,
,,,,,Vasmjunster,https://fr.wikipedia.org/wiki/Waasmunster,,,,,,,,,,,42023,,,,,
,,,,,Waesmunster,https://fr.wikipedia.org/wiki/Waasmunster,,,,,,,,,,,42023,,,,,
,,,,,Waasmunster,https://fr.wikipedia.org/wiki/Waasmunster,,,,,,,,,,,42023,,,,,
,,,,,瓦斯明斯特尔,https://fr.wikipedia.org/wiki/Waasmunster,,,,,,,,,,,42023,,,,,
WACHTEBEKE,Wachtebeke,Q696349,Wachtebeke,Wachtebeke,wa he te bei ke,https://fr.wikipedia.org/wiki/Wachtebeke,,320,https://nl.wikipedia.org/wiki/Wachtebeke,https://nl.wikipedia.org/wiki/Wachtebeke,Geschiedenis,3038,fr,"Wachtebeke est une commune néerlandophone de Belgique située en Région flamande, dans la province de Flandre-Orientale.
 Portail de la Flandre-Orientale",Commune,9185,44073,44073,Flandre,Flandre-Orientale,Wachtebeke,7593
,,,,,Wachtebeke,https://fr.wikipedia.org/wiki/Wachtebeke,,,,,,,,,,,44073,,,,,
,,,,,ワハテベーケ,https://fr.wikipedia.org/wiki/Wachtebeke,,,,,,,,,,,44073,,,,,
,,,,,瓦赫特贝克,https://fr.wikipedia.org/wiki/Wachtebeke,,,,,,,,,,,44073,,,,,
,,,,,wahatebeke,https://fr.wikipedia.org/wiki/Wachtebeke,,,,,,,,,,,44073,,,,,
,,,,,awyktwbwk,https://fr.wikipedia.org/wiki/Wachtebeke,,,,,,,,,,,44073,,,,,
,,,,,اوئکتوبوک,https://fr.wikipedia.org/wiki/Wachtebeke,,,,,,,,,,,44073,,,,,
,,,,,Vakhtebeke,https://fr.wikipedia.org/wiki/Wachtebeke,,,,,,,,,,,44073,,,,,
,,,,,WACHTEBEKE,https://fr.wikipedia.org/wiki/Wachtebeke,,,,,,,,,,,44073,,,,,
,,,,,Вахтебеке,https://fr.wikipedia.org/wiki/Wachtebeke,,,,,,,,,,,44073,,,,,
Wadelincourt,Wadelincourt,Q2163008,Wadelincourt,Wadelincourt,Wadelincourt,https://fr.wikipedia.org/wiki/Wadelincourt (Belgique),Histoire,1793,https://nl.wikipedia.org/wiki/Wadelincourt_(Belgi%C3%AB),https://fr.wikipedia.org/wiki/Wadelincourt (Belgique),,247,fr,"Wadelincourt (en picard Warlincoue, en wallon Warlêcou) est une section de la commune belge de Belœil, située en Wallonie dans la province de Hainaut.
C'était une commune à part entière avant la fusion des communes de 1977.",Localité,7971,51062,51008,Wallonie,Hainaut,Beloeil,14024
Wagnelée,Wagnelée,Q3378762,Wagnelée,Wagnelee,Fleurus (Wagnelée),https://fr.wikipedia.org/wiki/Wagnelée,Histoire,763,https://nl.wikipedia.org/wiki/Wagnel%C3%A9e,https://fr.wikipedia.org/wiki/Wagnelée,,237,fr,"Wagnelée (en wallon Wagnlêye) est une section de la commune belge de Fleurus située en Région wallonne dans la province de Hainaut.
C'était une commune à part entière avant la fusion des communes de 1977.",Localité,6223,52070,52021,Wallonie,Hainaut,Fleurus,22624
,,,,,Wagnelee,https://fr.wikipedia.org/wiki/Wagnelée,,,,,,,,,,,52070,,,,,
,,,,,Fleurus (Wagnelee),https://fr.wikipedia.org/wiki/Wagnelée,,,,,,,,,,,52070,,,,,
,,,,,Wagnelée,https://fr.wikipedia.org/wiki/Wagnelée,,,,,,,,,,,52070,,,,,
Waha,Waha,Q1026500,Waha,Waha,Waha,https://fr.wikipedia.org/wiki/Waha,Histoire,2548,https://nl.wikipedia.org/wiki/Waha,https://fr.wikipedia.org/wiki/Waha,,2038,fr,"Waha (en wallon Wahå) est une section de la ville belge de Marche-en-Famenne située en Région wallonne dans la province de Luxembourg.
C'était une commune à part entière avant la fusion des communes de 1977. Le village est situé à quelques kilomètres au sud de Marche.",Localité,6900,83053,83034,Wallonie,Luxembourg,Marche-en-Famenne,17401
